Time,x,y,z
36.942,-0.08678188294452835,-0.010190630425105655,-0.13223905847383668
36.943,0.10381060428522121,0.011985838344968375,-0.15936027561423458
36.944,-0.08680315569627618,-0.010192457280302838,-0.13227674434983785
36.945,0.09563319727681643,0.011052579373898619,-0.1461644231978672
36.946,-0.09739349570394812,-0.011388890651078818,-0.14898026579972365
36.947,0.1051721877402412,0.012140879373732257,-0.16183941544033179
36.948,-0.08668045338459954,-0.01017591284846404,-0.13210318572362412
36.949,0.10416357832266879,0.012028033875482116,-0.15991621787074578
36.95,-0.08647539600894888,-0.010153176832293609,-0.13175057899657303
36.951,0.10412991239693856,0.012024902292116928,-0.15985395187784787
36.952,-0.086519425172191,-0.010159764836768288,-0.13182335057954633
36.953,0.10422510763009168,0.012035576280082134,-0.16000797060990515
36.954,-0.08665929370611702,-0.010176529516265404,-0.13205303691688794
36.955,0.10436594269719998,0.012051431402526677,-0.16023642864064558
36.956,-0.09827009284679417,-0.011500081454736605,-0.150628396357912
36.957,0.09674509541646766,0.011177607183209778,-0.1482695136423007
36.958,-0.09762407908997056,-0.011417626480326109,-0.14938513395318445
36.959,0.09659914975671098,0.011161149472284812,-0.1480194759451925
36.96,-0.09751792096265793,-0.01140333759926701,-0.1492085669558922
36.961,0.09645593483945245,0.01114521002177445,-0.14778301930568824
36.962,-0.09737296828657965,-0.01138592678880768,-0.14896940412197365
36.964,0.09632661268153542,0.011130996451386859,-0.14756518390812595
36.964,-0.09728394966439567,-0.01137677857898824,-0.14882308132311317
36.965,0.0963073338952744,0.01112880198972549,-0.14752804657905874
36.966,-0.09731941960988275,-0.011382719360144776,-0.14888151389707094
36.967,0.09641539613289354,0.011140521571474648,-0.14770308064394405
36.968,-0.09745637402053292,-0.011399472874073896,-0.14910597649742505
36.969,0.09657229346420898,0.011157563429918613,-0.14796320417468464
36.97,-0.09759440860968417,-0.011414644463819432,-0.14933271987980254
36.971000000000004,0.09666155822183106,0.01116723920870622,-0.14811609427191907
36.972,-0.09763067688134885,-0.011416713723227587,-0.14939338650222164
36.973,0.0966173691742733,0.011162446914223273,-0.14804833554938454
36.974,-0.09753843271073412,-0.011403848833503503,-0.14924278717225384
36.975,0.09653438314573576,0.011152747927502015,-0.14791196475228427
36.976,-0.09850006657959756,-0.011515392574132814,-0.15078182412842886
36.977,0.09649825284871305,0.011147898638626641,-0.14787604221059564
36.978,-0.09841549201919841,-0.011507026059652592,-0.1506444831628008
36.979,0.0964732490102427,0.011144295863595319,-0.14782997338993595
36.98,-0.09844286575492081,-0.01151208875843015,-0.15068792330056754
36.981,0.09657196452511169,0.011154531680511925,-0.14798957883706448
36.982,-0.09857293132048603,-0.011526513760419741,-0.1508961080567078
36.983,0.08936031097412778,0.010287815459093571,-0.13659692409603733
36.984,-0.08831970783657817,-0.010357334000906646,-0.1343277723906573
36.985,0.10395248723931398,0.011997319860353382,-0.15961430319825412
36.986,-0.08685075306270468,-0.010193158953162433,-0.13235256564565231
36.987,0.1038490852165025,0.011986333523792313,-0.15942545565583632
36.988,-0.08675670823317691,-0.010180356299180583,-0.13219936363276386
36.989,0.10373449124368875,0.011973629423276587,-0.1592370847073568
36.99,-0.0866069327895679,-0.010162416844495514,-0.13195524884210375
36.991,0.10361347421559251,0.011959205547227882,-0.1590341785400266
36.992,-0.08650360729672787,-0.010151540708801074,-0.13178448198200227
36.993,0.10357292951486197,0.01195337141280832,-0.15896246591889654
36.994,-0.08651882260601315,-0.010155025223259949,-0.13180575687633683
36.995,0.10363571829751189,0.011959679544599538,-0.15906312206890227
36.996,-0.08663143999127418,-0.010170224047518744,-0.131991501497554
36.998,0.09558590787121746,0.011042319788300906,-0.14607776419022211
36.998,-0.09743835310198173,-0.011393139484645529,-0.1490558957858016
37.003,0.0966011129932612,0.011158021553012504,-0.1480149151503648
37.003,-0.09761821275621024,-0.011412652723675504,-0.14937056413792385
37.003,0.09659731914370684,0.011158013984926916,-0.14801487123805254
37.003,-0.09755802892824375,-0.011403867701001737,-0.1492746231918632
37.004,0.09649651779271483,0.011146662093263614,-0.1478477731085406
37.004,-0.09744024021824149,-0.011389480704021713,-0.14908269293476062
37.005,0.09639635506446773,0.011134658008098017,-0.14767899146279856
37.006,-0.09735880108495257,-0.011380816114675668,-0.14894830991273966
37.007,0.0963719609503765,0.011130722123918182,-0.14763496853781227
37.008,-0.09846803564447756,-0.011511287390248277,-0.15072409682319757
37.009,0.09659072052277734,0.011153199642339087,-0.1480214021179167
37.01,-0.09857297799431038,-0.011524108257564097,-0.15089779320897445
37.011,0.0966841138180286,0.01116364582067448,-0.1481782252775964
37.012,-0.09866013824954711,-0.011533670848660766,-0.1510409387883712
37.013,0.09672972781783537,0.011169329109847557,-0.14825770281037068
37.014,-0.09868167456905352,-0.011533617022505306,-0.15107420056840817
37.015,0.10479122467333596,0.012088702935393405,-0.16126749507446508
37.016,-0.0868675843184559,-0.01019175651738422,-0.1323985174722714
37.017,0.10374142786060243,0.011971118700847177,-0.15924746803069295
37.019,-0.08667344388223511,-0.01016845272747413,-0.13206331987013775
37.019,0.10369230839164087,0.01196490677592375,-0.15916162701228068
37.019,-0.0866321587260987,-0.01016397021938484,-0.13199511771567807
37.021,0.1036741414376142,0.011961555122371768,-0.15913040413009075
37.022,-0.08661954644961614,-0.01016331211665222,-0.13197119009104516
37.023,0.10367270542816472,0.011960488825969395,-0.15912836071606073
37.024,-0.086636803471205,-0.01016586148561224,-0.1319959875133666
37.025,0.10368758396366279,0.011962313010412869,-0.15915486835861636
37.026,-0.08667837688212071,-0.01017046818202145,-0.13206288843015782
37.027,0.10371915194977155,0.011966697273101838,-0.15920817281525462
37.028,-0.08672741133452265,-0.010176546625913208,-0.1321488408883373
37.029,0.09560963890549734,0.011043074206224086,-0.14612107248767223
37.03,-0.09742180815771762,-0.011385644420940306,-0.14903244499830096
37.031,0.09652025809673517,0.011145895725636755,-0.147880050745692
37.031,-0.0975078642866387,-0.011395315176879372,-0.1491932437742602
37.033,0.09648974538605838,0.011141555195990114,-0.14783121024016557
37.034,-0.09744995015004737,-0.011388741039702915,-0.14909823765501756
37.035,0.09645111421765803,0.011136520544367841,-0.14776707935100583
37.041,-0.09742266291135121,-0.011385919465588316,-0.14905051334655728
37.041,0.09650412202395343,0.011141551564325683,-0.1478557012021944
37.041,-0.09853959318909954,-0.011516036774048541,-0.15084166558230006
37.041,0.09662513230143954,0.011154806461345677,-0.14808375867818702
37.041,-0.09859318625780082,-0.011521962608029226,-0.15093027853592675
37.041,0.09665185542620447,0.011157964241310665,-0.14812833410258228
37.041,-0.0986164925382593,-0.011524106638708124,-0.15097019231917996
37.043,0.09665760517390856,0.011158312825971248,-0.1481366357133281
37.044,-0.098606078524871,-0.011522473393872825,-0.15095616996366926
37.046,0.09664568619430716,0.011156440867731342,-0.14811509543234605
37.046,-0.09857997226684495,-0.011519344535505155,-0.15091491786010558
37.047,0.09663465688329838,0.011154265333660901,-0.1481000334814214
37.048,-0.08609796833227781,-0.010094631075432575,-0.13094549874230518
37.049,0.10366911641455871,0.011958927663617128,-0.1591082119593777
37.051,-0.08668509148452674,-0.010167891253664154,-0.13207736768067435
37.051,0.10372797677217327,0.011964742122663177,-0.1592221344864261
37.052,-0.08666477339060441,-0.010165095003445765,-0.132043528447257
37.053,0.10368877813530014,0.01196022805636047,-0.1591589622233207
37.054,-0.0866463433961959,-0.010162757240665008,-0.13201130863413732
37.055,0.10367908140244175,0.011958877383192238,-0.15914073509394966
37.056,-0.08667056766304962,-0.010165657915452308,-0.13205129761303844
37.057,0.1037183560374346,0.011962784192308534,-0.15920275165341927
37.058,-0.08672436007338463,-0.01017209527250171,-0.132142474680114
37.059,0.10431882874022241,0.012032350575062849,-0.16016514643462265
37.061,-0.08672408525412345,-0.010172381858286061,-0.13216028457770537
37.061,0.10433393957444978,0.012033716562727843,-0.16019137292165325
37.062,-0.08669111215483435,-0.010168108405491105,-0.1321070309649492
37.063,0.10428130492975382,0.012027863466636216,-0.16010804180196234
37.065,-0.086606265561888,-0.010157476511825398,-0.1319662126162555
37.065,0.10419596340042588,0.012018505223953521,-0.15996934233843121
37.066,-0.08653911065941014,-0.010149051464886077,-0.13185192793199293
37.068,0.10420452437234505,0.012019711078876883,-0.1599783350829212
37.068,-0.08655445352176991,-0.010150753595890048,-0.13187432215841025
37.069,0.10425234712808584,0.012024661746216792,-0.1600521135398482
37.07,-0.08665849881927856,-0.010163193598771252,-0.13204487528528328
37.071,0.10436288395614038,0.012036396698376679,-0.16023198366391664
37.072,-0.08677155920863466,-0.010176828903933302,-0.13223501843815755
37.073,0.1044480765643638,0.012045318829495234,-0.16037479325318857
37.074,-0.08679670770777476,-0.010179917315550695,-0.13228204960611947
37.075,0.1044302162363746,0.012043042648215712,-0.16035066622580366
37.076,-0.086701392074625,-0.010168253574034416,-0.13212836439721085
37.077,0.10430717390194216,0.012029395777005838,-0.16015249564802467
37.078,-0.08654991706937704,-0.010149511998845395,-0.13187717767740362
37.079,0.10417884719571521,0.012015213422268968,-0.15994023407802818
37.08,-0.0864651818618127,-0.010138756548049653,-0.1317314130606907
37.081,0.10414614286062818,0.01201133040655126,-0.1598802860326358
37.082,-0.0865218774861776,-0.010145201066390663,-0.13181827572040575
37.083,0.10424241579793075,0.012021601056143,-0.16003240979509065
37.084,-0.0866837320326526,-0.010164538826346882,-0.1320832330421839
37.085,0.10439718406290584,0.01203845451865096,-0.16028594773824956
37.086,-0.08682645965691196,-0.010181920318332684,-0.13232329139540558
37.087,0.10448296443539315,0.012047709603019105,-0.1604327450708905
37.088,-0.08683542838814534,-0.01018339949547745,-0.1323461808460067
37.089,0.1044350439911869,0.012042255081518391,-0.16036185161208866
37.091,-0.08669805477476072,-0.010166895845838155,-0.13212513460773412
37.091,0.10428318666896595,0.012025302516985279,-0.16011578465906143
37.092,-0.0865208672457329,-0.010144918308154354,-0.13183100254535268
37.093,0.10414644779054527,0.012009776656275582,-0.15988719200552282
37.094,-0.08644241667043992,-0.010134547865114956,-0.13169367738120258
37.095,0.10413135118404884,0.012007479138765487,-0.15985439752589586
37.096,-0.08651999363246299,-0.010143240717143905,-0.13181362466691224
37.097,0.10426853165823821,0.012022410187909435,-0.16007270420767408
37.098,-0.0866975322059862,-0.010164453269037215,-0.13210443693904886
37.099,0.1044245940465429,0.012039793414795942,-0.1603294406654425
37.1,-0.08683076811767199,-0.010180943243384895,-0.1323296158204021
37.101,0.10449822864894834,0.01204828500234198,-0.16045743092756282
37.102,-0.08682054991347046,-0.010180467554873963,-0.1323224808045553
37.103,0.10443691299108318,0.012041619897275757,-0.16036487997598953
37.104,-0.08668146648922853,-0.010163974658997453,-0.13209925773958095
37.105,0.10429559842233235,0.012025543220218229,-0.16013514256137631
37.106,-0.08652691781816993,-0.010144610883707182,-0.13184215284942943
37.107,0.10418954506675818,0.012014254317714902,-0.15995037058400968
37.11,-0.07863925064151686,-0.009197931592146444,-0.11914830628408458
37.11,0.09335121089545045,0.010794179380485245,-0.14221374057223773
37.11,-0.07773614397202941,-0.009087460229592108,-0.11738077171011355
37.111,0.09331682527272053,0.010790630368278323,-0.14213184793769595
37.112,-0.07784962456623129,-0.009100886792770619,-0.11756389497796564
37.113,0.0934173927786545,0.01080186391298536,-0.14229836404555818
37.114,-0.07792572234266426,-0.009110677324533767,-0.11769419197706486
37.115,0.0934470073888159,0.010805325255328183,-0.14235287240201447
37.116,-0.07789618479918128,-0.009106883506653413,-0.11765268481037507
37.117,0.09460369333357513,0.010927648940729291,-0.1442539423074283
37.118,-0.09637760934361547,-0.011256550347430425,-0.14733757333346978
37.119,0.09616097605158896,0.011096157093094914,-0.14727682045390247
37.12,-0.0965113735122494,-0.011271681101323455,-0.1475838760722268
37.121,0.0961310840893248,0.01109233059988066,-0.14722721343801043
37.122,-0.096514278418117,-0.011270097239367416,-0.14758115005241065
37.123,0.09619213486213318,0.011098817686634517,-0.14732056125265303
37.124,-0.09661754606681797,-0.01128067737322338,-0.14774510649199368
37.125,0.09631614148983467,0.01111235474631893,-0.14752090879192542
37.125,-0.09673040300318261,-0.01129379704883746,-0.14793124549742676
37.125,0.09639141396606904,0.011121174549220313,-0.1476464416639336
37.125,-0.07909998551860346,-0.009245203264808684,-0.11967553556253145
37.129,0.09356420784850118,0.010816001943925093,-0.14257600715657462
37.129,-0.0786897816889589,-0.009199312273182474,-0.11892949115762354
37.129,0.09342427022116995,0.010800301164864348,-0.14234318028345197
37.129,-0.07856790196821967,-0.009185532817832931,-0.1187299250920155
37.129,0.0933355495936797,0.01079010834469376,-0.1421957231501053
37.134,-0.07851251368585555,-0.00917833395521917,-0.11863425821679331
37.135,0.09332726258050972,0.010789028340609883,-0.14217697459006395
37.136,-0.07856755002508808,-0.009183264584172221,-0.11871769096548807
37.137,0.09341026965435839,0.01079765380526358,-0.1423100821459235
37.138,-0.09643506766780832,-0.01125919040936899,-0.1473647189739917
37.139,0.09635444755058409,0.011115993228211895,-0.14757988385830853
37.14,-0.0968905165018076,-0.011310891038270977,-0.1481907901025234
37.141,0.09646903346630831,0.011128647405039185,-0.14777939279577584
37.142,-0.09689325118136147,-0.011311851835666863,-0.14820394118591035
37.143,0.09638795622872126,0.011118987642036133,-0.1476537149877583
37.144,-0.09675009977657148,-0.011296579886900478,-0.14797593110541288
37.145,0.09621068590612436,0.011098100586391022,-0.14736598120017746
37.146,-0.09657469186175464,-0.011277036589723757,-0.1476877223435875
37.148,0.09607691035264876,0.011082219187767518,-0.14714235182800395
37.149,-0.09650655049573945,-0.011268577088375104,-0.14756844019113965
37.149,0.09609540820200987,0.011084142102991893,-0.14716463217181375
37.15,-0.09660388633475073,-0.011278416275712931,-0.14771971778460094
37.151,0.09625734538772138,0.011102890929225662,-0.14742459760465934
37.152,-0.09679585234945534,-0.011299421552826237,-0.1480319763132995
37.153,0.09644062386544514,0.011124257063207068,-0.14772634382874286
37.154,-0.09693497556856175,-0.011315148039902065,-0.14826578839946578
37.155,0.09650294789619346,0.01113163022725652,-0.14783614877531798
37.157,-0.09691398779519238,-0.011311902399508172,-0.14823691121984062
37.158,0.10467080473501594,0.012059575507594471,-0.16102512308476524
37.158,-0.08680324314725274,-0.010171934536724695,-0.13229813806261445
37.159,0.10363821091845529,0.011941789177339943,-0.15908309915359542
37.16,-0.08649660133806436,-0.010138008478911676,-0.13178007367729816
37.161,0.09542498018828435,0.011005741154020594,-0.14581807483756415
37.162,-0.0981906901750692,-0.01146226601098781,-0.1502546220597903
37.163,0.09645270293769866,0.011120551486973041,-0.14779034299685043
37.164,-0.09842973041618464,-0.011488980624935224,-0.15065651849268555
37.167,0.09662573292164915,0.011140723914720388,-0.14807167732606907
37.17,-0.09860829913222599,-0.01150870270293423,-0.1509480632182052
37.17,0.09678824126917285,0.011160421817335675,-0.14833960393394055
37.17,-0.09872429235123556,-0.011522052797526924,-0.1511451979950133
37.17,0.09683191385006823,0.011166249885642961,-0.14841867027181962
37.171,-0.09869312886685716,-0.011519039468556109,-0.15110413728455918
37.171,0.09672882116967373,0.011154181581427003,-0.1482571110452779
37.172,-0.09854485941769567,-0.01150244890157658,-0.15086595303653325
37.173,0.09656428387949559,0.011133899749841459,-0.14798872741337069
37.174,-0.09736715877522882,-0.011365421047019306,-0.14896837969277912
37.175,0.09630538775928191,0.011104201909718012,-0.14753178749928034
37.176,-0.09731248575816016,-0.011358059825356783,-0.14886469990125226
37.177,0.09633461675014429,0.01110614688057836,-0.14757615019015194
37.178,-0.08598888912883124,-0.010068829763175736,-0.13074931038794801
37.18,0.10363993456938381,0.01193956181494537,-0.15905125943521173
37.181,-0.08674808608139412,-0.010162124307618762,-0.13216863202625534
37.181,0.10382828285902007,0.011961390334488006,-0.15937781783559604
37.182,-0.0868292443655661,-0.010171803161419342,-0.1323103243754604
37.183,0.10384853417478031,0.011964862819129996,-0.1594171539237408
37.184,-0.08678660754179132,-0.010167300494539571,-0.13224906112820597
37.185,0.1037837873800887,0.011957499116559158,-0.15931492581022544
37.186,-0.0866807393859198,-0.010155258125479141,-0.1320793002248821
37.187,0.10369809911604305,0.01194622061863002,-0.15917419444459757
37.188,-0.0865998871320955,-0.010145642586331341,-0.13194348678712378
37.19,0.10365651640854479,0.011939364516688141,-0.1591026005047872
37.19,-0.08659634725798046,-0.010144524538842646,-0.13192990558548062
37.191,0.10421078297415974,0.012002975966799254,-0.1599861377117852
37.192,-0.08662409704104496,-0.010147155004728724,-0.13198381574715004
37.194,0.10425918175433088,0.012008955111519563,-0.16006397615366433
37.194,-0.08668584019044737,-0.010153698955354926,-0.13208451944868116
37.195,0.10429379607072156,0.012014559810496383,-0.16012224870074698
37.196,-0.08670713727969903,-0.010156163258218746,-0.13212445348498444
37.197,0.10429609407854258,0.012016223582793454,-0.16012798773883638
37.198,-0.08668862093220008,-0.010154490542657105,-0.13210033528053716
37.2,0.10428165414368748,0.012014471834193678,-0.16010528758513273
37.201,-0.08665888863367456,-0.01015152862095435,-0.13205496292758034
37.201,0.10427038106259763,0.012011452010002099,-0.1600868939760112
37.204,-0.08664551384135716,-0.010150078592093473,-0.1320313945992726
37.204,0.10426952374172352,0.012009088415956349,-0.16008515206667798
37.205,-0.08664860786099732,-0.010149979495573051,-0.1320314066306128
37.206,0.10426704518910918,0.012007584955052077,-0.1600810307856208
37.207,-0.08665029803869183,-0.010149025443135345,-0.13203064775203388
37.208,0.08913186441302451,0.010243226091234027,-0.13588320691982153
37.209,-0.08802528052717704,-0.010299163731734435,-0.13384553932876617
37.209,0.08920143629025709,0.010252396992768078,-0.13601694693500818
37.21,-0.08803465147841863,-0.010299888567506802,-0.13386520538471203
37.211,0.08919977502503698,0.010253327363167168,-0.1360134308200959
37.212,-0.08802801889685927,-0.010299398530890978,-0.13385809420463587
37.214,0.08920288770745305,0.010253579519364642,-0.13601828913388467
37.214,-0.08802730065679693,-0.010299814247802136,-0.13385926954115318
37.216,0.08921801909942896,0.010254004380342695,-0.13604345251293037
37.216,-0.08804106129361106,-0.010301668058301156,-0.13388094236732426
37.217,0.08924236005101198,0.010255384356171106,-0.136080248666415
37.218,-0.09702928434844527,-0.011325283995464487,-0.14821488153499182
37.219,0.09644375717212089,0.011114693654387647,-0.14774710964074894
37.22,-0.09770058299333073,-0.011398476545538588,-0.14949331096025303
37.221,0.09649856072958968,0.011120563062081507,-0.14785375197612452
37.222,-0.0976568445992972,-0.011392183871625869,-0.1494223903332257
37.223,0.09642028267824213,0.011113028438920657,-0.1477237777879201
37.224,-0.09758492062060739,-0.011383430715410443,-0.1493052078277255
37.225,0.09636974369346575,0.011108547157906847,-0.14763690168055843
37.226,-0.09756380553427532,-0.011381697003746052,-0.14927251527519528
37.227,0.09640157771037458,0.0111122833886814,-0.14768621564945864
37.228,-0.09762349741139416,-0.01138949069794067,-0.1493716979750401
37.229,0.09650097259111452,0.011122455354620114,-0.14784951985030223
37.23,-0.09867479083109063,-0.01151161612921181,-0.15106053933929664
37.231,0.09677842256910958,0.011151148152834255,-0.14833153401099322
37.232,-0.09875248725246587,-0.011519605349255804,-0.15119221614783343
37.233,0.09677926560959715,0.01114996376549749,-0.1483384835569552
37.234,-0.09870840824098026,-0.011513106959725208,-0.15111914801458473
37.235,0.09667419735292121,0.011138009708009898,-0.14816757238628356
37.236,-0.09858648192222035,-0.011498122781884834,-0.1509183141563843
37.237,0.0965411410414419,0.011123864378589867,-0.14794565639766294
37.238,-0.09847976132826136,-0.011486163824059984,-0.15074316342959493
37.239,0.09648722817514045,0.011118623897719337,-0.1478516530766477
37.24,-0.09848135146271025,-0.011486466202746869,-0.15074192147940524
37.24,0.10466546845061869,0.012048524374992809,-0.16104763603908004
37.242,-0.08682254063021078,-0.010167560715756757,-0.1323197771052426
37.243,0.10379785046395903,0.011950951559088303,-0.1593303850857422
37.245,-0.08682861842730936,-0.010167190377032866,-0.13231024755039947
37.245,0.10387714166578524,0.011959101423332508,-0.15946322910120891
37.245,-0.08686765155137308,-0.010170229253923753,-0.1323752806951719
37.245,0.10384754689207318,0.01195492288348045,-0.1594207013222649
37.248,-0.08677253834300615,-0.010157979861824679,-0.1322203828439378
37.249,0.1037180993578169,0.011939934280897919,-0.1592091265548238
37.25,-0.08661838432353886,-0.010139789175066711,-0.13196703540737328
37.251,0.10359101460967744,0.011925661544172546,-0.15899570536989363
37.251,-0.08652311148824059,-0.010130545285997711,-0.1318137976246186
37.253,0.09548871864910885,0.011004354503250739,-0.1459145297023061
37.254,-0.09840420707001402,-0.011476659508436977,-0.15059816221336056
37.255,0.09658220121170877,0.011127276844761079,-0.14800072498153227
37.256,-0.09865760943888185,-0.011507137460311508,-0.15103168963381783
37.257,0.09674996071965938,0.011145396870005047,-0.14828450592076925
37.258,-0.08613545049898783,-0.010080305336174546,-0.13100424501701402
37.259,0.10434225381096035,0.012013494213580877,-0.16018753738284364
37.26,-0.08681529319048228,-0.01016311234014446,-0.13230344935722935
37.261,0.1044013159772341,0.01201898562780115,-0.16030581656587428
37.262,-0.08673051709949631,-0.010152016625316413,-0.13216808001277552
37.263,0.10427752938896323,0.012004366226401303,-0.1601031139889359
37.264,-0.08658258415488589,-0.010134579278074773,-0.13192520649470946
37.265,0.10416069230091703,0.011990496837198229,-0.15990603465606443
37.266,-0.08649590442204547,-0.010125248526763152,-0.1317815153165571
37.267,0.10413627697621225,0.011987369249149366,-0.1598600847578633
37.268,-0.0865235208552787,-0.010132143721555206,-0.13183002584496742
37.269,0.09410594999041655,0.010855190091491647,-0.14365042080686613
37.27,-0.07789638170677246,-0.009095340318239078,-0.11766061406377228
37.271,0.093378609602701,0.010781674606424995,-0.14223675130512597
37.272,-0.0778790140598159,-0.009092818153405577,-0.11761670979815451
37.273,0.09342955285477511,0.010787834420364465,-0.14232262842122512
37.274,-0.07792283958562651,-0.00909700242130287,-0.11769032049957175
37.275,0.09343543292689077,0.010787826221137026,-0.142337353893189
37.276,-0.09640424223315992,-0.0112415332276556,-0.14732158264571577
37.277,0.09627908439780003,0.011092979904273334,-0.14746542921416722
37.278,-0.09666596429429306,-0.011270263999022473,-0.14783111012363476
37.279,0.096224316948679,0.011085351051303372,-0.1473786323419818
37.28,-0.09656421897047762,-0.011258656216619381,-0.14766457605496064
37.281,0.09614995193390521,0.01107595547355678,-0.14725138763921947
37.282,-0.09651297216422788,-0.011253914350736596,-0.1475786608823816
37.283,0.09615514109012341,0.011076314760521025,-0.1472567703198694
37.284,-0.096555030954036,-0.011259932493691198,-0.14764532306070843
37.285,0.09623750139484233,0.011086205703636512,-0.1473929604515649
37.286,-0.09666187337977211,-0.011272362618651497,-0.14781971260038881
37.287,0.09633994587617206,0.011098706754972631,-0.14756536522771158
37.288,-0.09675804442257184,-0.011283625333328703,-0.1479796214478588
37.289,0.09514992838052684,0.010972670340595148,-0.14562382207136373
37.29,-0.07898242870770553,-0.009218176406708451,-0.11943294261102669
37.291,0.09354014813062178,0.010797823345483468,-0.14253361662347683
37.292,-0.07870583051455032,-0.009184603580575391,-0.11895066367083976
37.293,0.09345991162967893,0.010787950220004769,-0.14239509760786934
37.294,-0.07863329694232293,-0.009176021425855555,-0.11883116652829077
37.295,0.09340949420346875,0.01078057213402613,-0.14231048817596756
37.296,-0.09634404188781534,-0.01123276900918413,-0.14722223083678
37.297,0.09615161230201355,0.011074500460890233,-0.14724975276244592
37.298,-0.09664690313208069,-0.011268721131159367,-0.14779312649519397
37.299,0.09620903028951683,0.011081030025800288,-0.14735111449570287
37.3,-0.09670325706100522,-0.011275704323573804,-0.14788405461489462
37.301,0.09627563680066299,0.011089420038320462,-0.1474627855289991
37.302,-0.09678943636501872,-0.01128491193711808,-0.14802522426675874
37.303,0.09634646278724868,0.011097983732525709,-0.147580402054822
37.304,-0.0968498367553268,-0.011290472262194403,-0.14812620159864123
37.305,0.0963756438372722,0.01110101212876737,-0.14762783891437992
37.306,-0.09684522913680882,-0.011288680908864802,-0.14812176731893986
37.307,0.09634762448465062,0.011096908772289705,-0.14758068396889767
37.308,-0.09851605157399096,-0.011482367990416128,-0.15080017987893396
37.309,0.09663111783925585,0.011126306587139092,-0.14808569943997665
37.31,-0.09848112331766039,-0.011478967617250983,-0.15075136121374375
37.311,0.09658267180324065,0.011120205474638413,-0.14800692165949464
37.312,-0.09844876895095146,-0.011476089749168437,-0.15069528230964485
37.313,0.09657392024862166,0.011119305843391485,-0.14799367342845
37.314,-0.09847436884405228,-0.011479234473022714,-0.15073439066670946
37.315,0.0966091397290002,0.011123753063191149,-0.14805250416956883
37.316,-0.09870625542493217,-0.011505513451485112,-0.15110750607712634
37.317,0.09669357487059435,0.011133254395694204,-0.14819480979915056
37.321,-0.0987547972096768,-0.011510160419664909,-0.1511899174769742
37.321,0.09672206841624159,0.011136102803230907,-0.14824008647058656
37.321,-0.09875730060444977,-0.011509744404854881,-0.1511971449488925
37.321,0.09671595244382616,0.011134847295642354,-0.1482287019979
37.321,-0.09872567156640036,-0.011505990563295036,-0.15114703598769805
37.323,0.09668962537424822,0.011131464106448594,-0.14818549679028753
37.324,-0.09869212383115022,-0.01150238670869309,-0.15109123180330797
37.325,0.0966671145817434,0.011128790746206756,-0.14815038150068896
37.326,-0.09868277879881884,-0.011501390043469343,-0.1510735919305316
37.327,0.09666419171622237,0.011128494043634803,-0.14814787379414765
37.328,-0.098724543320582,-0.011505907120145674,-0.15113899185995694
37.329,0.09667218201142093,0.011129259764079292,-0.14816222932383522
37.33,-0.09874020390649266,-0.011507197587305593,-0.15116424879063833
37.331,0.09667468737641303,0.011128999106363377,-0.14816475185286315
37.332,-0.09873710865091234,-0.0115064429428925,-0.15116091710783633
37.333,0.09666931827893457,0.011127723082183062,-0.1481534435275946
37.334,-0.09871994100127596,-0.01150442116699869,-0.15113478672991523
37.334,0.0966668335459306,0.011127142192446163,-0.14814722633983976
37.336,-0.098710881009855,-0.011503617720809907,-0.15112009414260033
37.337,0.09668093809279656,0.011128969504013334,-0.14817022616702283
37.338,-0.09873037264631403,-0.011505885659681053,-0.15115080344626636
37.339,0.09670940006284806,0.01113272132512397,-0.1482197946297916
37.34,-0.09876765890141839,-0.011509600221935857,-0.1512109062021628
37.341,0.09673177924539342,0.01113553600900423,-0.1482599492839275
37.342,-0.09879003800998032,-0.011511289384303687,-0.15124733614039124
37.343,0.09672296365303007,0.01113397397263234,-0.1482464500228196
37.344,-0.09876874506500483,-0.011508253119188426,-0.15121329710002474
37.345,0.09667770523344718,0.011127539515826809,-0.14817052103339487
37.346,-0.09870917637448114,-0.01150140965966171,-0.15111717990038803
37.347,0.09662321788099178,0.011120216370418514,-0.14807808227089844
37.348,-0.09865437718213772,-0.011495594759739765,-0.15102742019258864
37.349,0.09660299344165259,0.01111769111338003,-0.14804189614135443
37.35,-0.09865283370751599,-0.011495946902867257,-0.15102277353210367
37.351,0.0966418257332928,0.01112280918876642,-0.14810497561668448
37.352,-0.09871963768183711,-0.011503583434087326,-0.15113014647568482
37.353,0.09671993078846561,0.011132790454618603,-0.14823593796974702
37.354,-0.09880815601402346,-0.011512871369004245,-0.15127525840935915
37.355,0.09678322353987608,0.011140565205663392,-0.14834341344095156
37.356,-0.09884295062422382,-0.011515626143898642,-0.15133475913390043
37.357,0.09677891340354564,0.011139357149468157,-0.1483379023667395
37.358,-0.09880413679265262,-0.011510409449024341,-0.151274133939361
37.359,0.09670364266454051,0.011129026051398339,-0.14821378046712827
37.36,-0.09870129338170862,-0.011498703118653088,-0.1511071077733684
37.361,0.09660538553829146,0.011116293383978383,-0.14804960873524559
37.362,-0.09860785630021482,-0.011488684062598247,-0.15095179158755184
37.363,0.0965561556278429,0.011110353016304291,-0.1479652792907975
37.364,-0.0985958230366998,-0.01148796178903078,-0.15092774307815204
37.365,0.09659612481160029,0.01111583321531611,-0.14802974635134844
